date,county,fips,re_mean,re_CI95l,re_CI95u
2020-03-28,Orange County,6059,0.9096965739371096,0.6517348473131813,1.2741897947414516
2020-03-29,Orange County,6059,0.9094538258485776,0.6516105018719772,1.2735420997867812
2020-03-30,Orange County,6059,0.9092110777600457,0.6514861564307731,1.2728944048321111
2020-03-31,Orange County,6059,0.9089683296715138,0.651361810989569,1.2722467098774408
2020-04-01,Orange County,6059,0.908750252502487,0.6512348498158622,1.271928010944722
2020-04-02,Orange County,6059,0.9085321753334601,0.6511078886421555,1.2716093120120033
2020-04-03,Orange County,6059,0.9083140981644333,0.6509809274684487,1.2712906130792845
2020-04-04,Orange County,6059,0.9081037239942592,0.6508905047481216,1.2707801531605216
2020-04-05,Orange County,6059,0.907893349824085,0.6508000820277944,1.2702696932417585
2020-04-06,Orange County,6059,0.9076829756539109,0.6507096593074673,1.2697592333229957
2020-04-07,Orange County,6059,0.9074796674517346,0.6506222922569392,1.2691619361298045
2020-04-08,Orange County,6059,0.9072763592495584,0.6505349252064112,1.2685646389366132
2020-04-09,Orange County,6059,0.9070730510473821,0.6504475581558832,1.267967341743422
2020-04-10,Orange County,6059,0.9251808586137324,0.6721804299528111,1.266878392997064
2020-04-11,Orange County,6059,0.9432886661800827,0.693913301749739,1.2657894442507058
2020-04-12,Orange County,6059,0.9430051120062726,0.6938403442828036,1.2654503368253127
2020-04-13,Orange County,6059,0.9427215578324626,0.6937673868158684,1.2651112293999198
2020-04-14,Orange County,6059,0.9424380036586525,0.693694429348933,1.2647721219745267
2020-04-15,Orange County,6059,0.9421746300938127,0.6936132932209372,1.264355986020052
2020-04-16,Orange County,6059,0.941911256528973,0.6935321570929416,1.2639398500655774
2020-04-17,Orange County,6059,0.9416478829641333,0.6934510209649458,1.2635237141111026
2020-04-18,Orange County,6059,0.9413801182465054,0.6933665226957761,1.2630025115398666
2020-04-19,Orange County,6059,0.9411123535288775,0.6932820244266064,1.2624813089686304
2020-04-20,Orange County,6059,0.9408445888112495,0.6931975261574367,1.2619601063973944
2020-04-21,Orange County,6059,0.9405672669611638,0.6930492267010914,1.261409614535732
2020-04-22,Orange County,6059,0.940289945111078,0.6929009272447462,1.2608591226740697
2020-04-23,Orange County,6059,0.9400126232609922,0.6927526277884009,1.2603086308124074
2020-04-24,Orange County,6059,0.9397286863569737,0.69261047555921,1.25973312474751
2020-04-25,Orange County,6059,0.9394447494529553,0.6924683233300191,1.2591576186826126
2020-04-26,Orange County,6059,0.9391608125489368,0.6923261711008282,1.2585821126177152
